customer_id,age,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,paperless_billing,gender,churn
700,42,5,82.19175773959604,1484.7816061917572,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,Yes,No,Female,1
701,37,15,57.257387004209704,3530.1951988633514,Two year,Credit card,Fiber optic,No,Yes,No internet service,No internet service,Yes,Female,0
702,60,0,64.09177564135524,2664.927162301741,One year,Bank transfer,No,No internet service,No,No,No internet service,No,Female,0
703,34,0,65.5077684108482,1075.4358856219003,Month-to-month,Mailed check,No,Yes,No,No internet service,No,Yes,Male,0
704,23,1,26.606536876046874,402.40083040456807,One year,Credit card,Fiber optic,No,Yes,No internet service,No,No,Male,0
705,21,1,64.72324507811526,1672.9826823902292,One year,Mailed check,No,Yes,Yes,Yes,No,Yes,Male,0
706,54,1,51.20544451871652,1786.543220649562,One year,Electronic check,DSL,No,No,No internet service,No internet service,No,Male,1
707,25,11,55.13754355200456,2496.1991873633165,Two year,Mailed check,Fiber optic,No internet service,No,Yes,No internet service,No,Male,0
708,71,1,93.87264006937629,1464.683287432341,Month-to-month,Electronic check,Fiber optic,No,No,No,No internet service,Yes,Female,1
709,13,1,39.86986211441487,2511.4995753618614,Two year,Mailed check,No,No,No internet service,No,No,Yes,Male,1
710,70,7,81.26410373495955,3935.154040060229,Month-to-month,Mailed check,Fiber optic,No internet service,Yes,No internet service,No internet service,No,Male,1
711,48,2,59.420741393363826,2815.5010224442626,Month-to-month,Credit card,DSL,No internet service,No internet service,No,No,No,Female,1
712,43,7,59.40479663008331,1951.9114926692275,Two year,Mailed check,No,No internet service,No internet service,No internet service,No,Yes,Female,1
713,36,0,80.80743792103422,1816.8495289467053,One year,Credit card,No,No,Yes,No,Yes,Yes,Male,0
714,50,3,71.8010258913778,1643.3268658201287,One year,Credit card,Fiber optic,Yes,Yes,No internet service,Yes,Yes,Female,1
715,44,0,76.41225994439061,3180.640912452144,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No internet service,Yes,No,Female,1
716,61,0,84.36369321065722,1372.6865540486974,Two year,Bank transfer,Fiber optic,No,Yes,Yes,No,No,Male,0
717,46,11,58.37383233633354,2045.2227089999826,One year,Electronic check,No,Yes,No,Yes,Yes,Yes,Female,0
718,47,0,52.755265309844994,2051.1979018810853,One year,Mailed check,Fiber optic,No internet service,No,Yes,Yes,No,Male,1
719,39,3,43.29698946884404,1498.2158071884678,Month-to-month,Electronic check,DSL,No,No internet service,Yes,Yes,No,Male,1
720,44,2,,627.534452115899,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Female,0
721,49,2,123.9818885061745,,Two year,Bank transfer,Fiber optic,No internet service,Yes,No,No,No,Male,1
722,19,11,89.89359161473574,1938.9960281446163,Month-to-month,Bank transfer,No,No internet service,Yes,No internet service,Yes,Yes,Male,0
723,24,0,37.978512675839575,2500.24046943657,One year,Mailed check,Fiber optic,No,No internet service,Yes,No internet service,Yes,Female,1
724,56,5,38.5508408651286,1466.3996935608332,One year,Mailed check,No,No internet service,No internet service,Yes,No internet service,No,Female,0
725,47,16,74.63732123436984,3220.8212988130476,One year,Bank transfer,Fiber optic,No internet service,No,No,No internet service,No,Female,0
726,42,4,75.94529594755933,,One year,Bank transfer,DSL,Yes,No,Yes,Yes,Yes,Female,0
727,45,13,75.97767670634728,3712.0402840178926,Two year,Electronic check,DSL,Yes,Yes,No internet service,No internet service,Yes,Male,0
728,50,0,59.900884128926045,252.36349017173842,Two year,Bank transfer,No,No internet service,No,No internet service,No,Yes,Female,0
729,36,2,62.490914799942,2434.770064556891,Month-to-month,Mailed check,No,Yes,Yes,No internet service,No internet service,No,Female,1
730,33,1,71.55759048318714,2475.4306825266235,Month-to-month,Electronic check,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,Male,1
731,47,6,66.71786012586661,1204.4429320591178,Month-to-month,Mailed check,Fiber optic,No,Yes,No internet service,No internet service,Yes,Male,1
732,30,19,20.6139925450493,2424.3939378610125,Two year,Credit card,DSL,Yes,No,No,No internet service,Yes,Male,0
733,51,1,60.404007388496126,3279.518669760159,One year,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Male,0
734,19,5,47.97187131479373,-216.81883935406444,Month-to-month,Mailed check,DSL,No internet service,No internet service,Yes,Yes,No,Female,0
735,60,1,68.50422837817024,2502.7448074908148,One year,Bank transfer,No,Yes,No,Yes,No,No,Female,1
736,52,4,124.7051800520682,-493.2708203300775,Month-to-month,Credit card,Fiber optic,Yes,No internet service,Yes,No,Yes,Male,1
737,48,3,72.3496333094861,1034.335196476792,Month-to-month,Mailed check,No,No,Yes,Yes,Yes,No,Male,1
738,59,17,58.72940627655204,3629.166364900945,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No,No internet service,No,Male,1
739,69,4,83.43603003954505,1418.217966607946,Month-to-month,Mailed check,DSL,No,No,Yes,Yes,No,Male,1
740,60,2,74.65375774418425,826.1200355910274,Month-to-month,Credit card,No,No,No internet service,No,Yes,Yes,Female,1
741,17,0,73.40188980903683,1802.0622710153182,One year,Electronic check,No,No,Yes,Yes,No,No,Male,0
742,25,0,77.13701186431342,4067.906338163552,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,No,Female,0
743,35,1,106.13087129659084,168.31775279397388,One year,Mailed check,No,No,No,No,No internet service,Yes,Male,0
744,45,1,42.38223129348168,948.6900883606555,Two year,Bank transfer,DSL,Yes,No,No,No,Yes,Female,1
745,52,9,74.47264153622909,3497.4316831796264,Month-to-month,Bank transfer,No,Yes,No,Yes,No internet service,No,Female,0
746,34,4,46.47237740036923,3857.7023435377323,One year,Mailed check,No,No,Yes,No,No,No,Female,0
747,47,3,76.11025292684496,1896.568775709716,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,No internet service,Yes,Female,1
748,33,0,46.626269770278114,760.9472974733576,Two year,Mailed check,No,No internet service,No internet service,No internet service,Yes,Yes,Male,0
749,35,9,56.652663727898315,4095.843501809159,Two year,Electronic check,Fiber optic,No,No,Yes,Yes,Yes,Female,1
750,23,6,59.09820171524187,3594.4423917491968,One year,Credit card,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Male,0
751,31,0,84.51633438689419,2678.9469877622328,Month-to-month,Credit card,No,No,No internet service,No internet service,No internet service,No,Female,1
752,24,6,83.36908887884827,1187.5976510625799,Month-to-month,Credit card,DSL,No,No,No internet service,No,Yes,Female,1
753,30,3,40.08565247107231,1950.9706591619636,One year,Mailed check,Fiber optic,No,No,Yes,No,No,Male,0
754,60,0,66.09868221999697,1839.6399189551698,Month-to-month,Credit card,No,No,Yes,Yes,No,No,Male,1
755,30,3,50.80840290501655,2330.8513046155776,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,Yes,No,Female,0
756,84,3,39.82990178649331,3451.001438131336,Month-to-month,Electronic check,DSL,No internet service,Yes,Yes,No internet service,Yes,Female,1
757,52,0,60.65965899151259,2879.417041137403,Two year,Bank transfer,DSL,No,Yes,No,No,Yes,Male,1
758,47,14,58.830344230883604,922.6239230152418,Month-to-month,Mailed check,Fiber optic,No,No internet service,No internet service,No internet service,No,Female,0
759,32,9,113.53432972691044,3376.496450019538,One year,Mailed check,DSL,No internet service,No internet service,Yes,No,No,Male,1
760,55,5,73.65919650721392,,One year,Bank transfer,No,Yes,Yes,Yes,Yes,No,Male,0
761,36,3,37.44764998491525,2687.0657958589163,Two year,Bank transfer,No,Yes,Yes,No internet service,No internet service,No,Male,0
762,46,2,53.704519916581155,3466.540859278603,One year,Electronic check,Fiber optic,Yes,No,Yes,No,No,Female,0
763,83,5,85.42766590858797,888.4197504864488,Month-to-month,Credit card,DSL,No internet service,No internet service,No internet service,No,Yes,Female,1
764,43,3,106.7688554573985,1964.174421293537,Month-to-month,Mailed check,No,No internet service,No internet service,Yes,No,Yes,Male,1
765,62,0,33.28033375524083,1468.545448640785,Two year,Credit card,No,Yes,Yes,No,No,Yes,Male,0
766,34,3,27.4015122972191,432.1405746345441,One year,Mailed check,No,Yes,No internet service,No internet service,Yes,No,Male,1
767,44,8,102.41930350743564,2346.70997760492,Two year,Electronic check,Fiber optic,No,No,No,No,No,Male,0
768,71,3,72.79228354741808,4511.556551584424,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No internet service,No,Yes,Female,1
769,35,0,47.63414536247267,,Two year,Electronic check,No,No internet service,No internet service,Yes,Yes,Yes,Male,1
770,72,7,75.69258172244871,1967.7193889505297,One year,Bank transfer,No,Yes,Yes,No,No,No,Female,0
771,55,1,12.285045219662445,2640.5429350747736,Two year,Credit card,DSL,Yes,No internet service,Yes,No internet service,Yes,Male,0
772,36,1,65.06751013194322,2123.078201656181,One year,Credit card,DSL,No internet service,No,No internet service,No internet service,Yes,Female,1
773,54,0,71.55642345686171,1886.8719474842596,One year,Electronic check,DSL,No,Yes,No internet service,No,Yes,Female,0
774,59,2,83.4854027907566,700.7836365541757,Month-to-month,Bank transfer,Fiber optic,Yes,No internet service,No internet service,Yes,No,Female,1
775,54,7,44.72208095414925,2232.7867429401635,Month-to-month,Electronic check,No,No internet service,Yes,No internet service,Yes,No,Female,1
776,21,3,66.71374322806719,1243.2360229840735,Month-to-month,Bank transfer,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,Female,1
777,34,1,46.49150747880825,-189.92170497855332,One year,Bank transfer,No,No,No,No,No,No,Male,0
778,41,10,70.10767511348634,3194.592220513731,Two year,Credit card,DSL,No,Yes,No internet service,No,Yes,Male,0
779,43,10,47.09307355273952,2958.3858198420426,One year,Credit card,DSL,Yes,No internet service,Yes,No internet service,Yes,Female,0
780,54,10,56.837983216795585,2051.66097685108,Month-to-month,Bank transfer,DSL,Yes,Yes,No,Yes,No,Male,0
781,47,1,45.08369210419542,2229.074688205703,Month-to-month,Bank transfer,DSL,Yes,Yes,Yes,No,No,Male,0
782,24,3,78.02272483647315,3074.318012715562,Two year,Bank transfer,No,No internet service,No internet service,No internet service,No,No,Male,0
783,50,20,82.16902233313331,2224.3396567780824,Month-to-month,Credit card,DSL,Yes,No,Yes,No,Yes,Male,1
784,54,7,60.30758860085172,2904.0175547613144,Month-to-month,Credit card,No,No internet service,No,No,Yes,Yes,Male,0
785,53,0,65.76475989920057,1702.5177991261498,Month-to-month,Mailed check,No,Yes,No internet service,No,Yes,Yes,Male,0
786,61,0,36.028171707329115,3311.9837385739465,Two year,Bank transfer,Fiber optic,No,No internet service,No,No internet service,No,Male,1
787,57,3,59.00646703986426,2320.785725932684,One year,Mailed check,DSL,No,No,Yes,Yes,Yes,Female,0
788,51,11,63.995907659165105,2194.051943605874,Month-to-month,Bank transfer,DSL,No internet service,Yes,No,No,Yes,Male,0
789,43,3,117.4158618205995,729.9389112879679,Two year,Credit card,Fiber optic,No,No internet service,Yes,No internet service,Yes,Male,1
790,20,3,42.76065948451673,2286.9558543017088,Month-to-month,Mailed check,No,No internet service,Yes,No internet service,Yes,Yes,Male,0
791,51,0,94.28354477504875,1168.0450825055489,Two year,Mailed check,DSL,No internet service,No internet service,No internet service,Yes,No,Female,1
792,48,5,84.93717546931616,1361.717273471506,Month-to-month,Electronic check,No,No,No,Yes,Yes,No,Female,1
793,49,8,70.61272808980273,,Two year,Bank transfer,Fiber optic,No internet service,Yes,No,Yes,No,Male,0
794,25,2,100.17240968390267,933.7650681007748,Month-to-month,Credit card,No,No,Yes,Yes,No,Yes,Female,0
795,28,7,72.44210945213726,4124.771403016962,One year,Electronic check,DSL,Yes,No internet service,Yes,Yes,Yes,Female,0
796,60,16,72.78318391335857,3331.339061988403,Month-to-month,Electronic check,No,Yes,Yes,Yes,No,Yes,Male,0
797,44,1,63.937586939649094,3920.3675021442614,Two year,Bank transfer,No,No,No internet service,No internet service,No,No,Female,0
798,55,3,89.47137764837255,777.1049804444361,Month-to-month,Electronic check,DSL,No,No,Yes,No,No,Male,0
799,45,1,86.92938467621768,2071.2537499108926,One year,Bank transfer,DSL,No,Yes,No internet service,No internet service,No,Female,0
800,45,7,52.48645425007575,706.4923747959042,Month-to-month,Electronic check,No,No,No internet service,Yes,No,No,Male,1
801,59,4,38.61505610802465,1304.305122802936,Two year,Bank transfer,No,Yes,Yes,No internet service,Yes,No,Female,0
802,37,5,60.94038725208686,1081.8730165834252,Two year,Credit card,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Male,0
803,46,7,48.99922871204707,3239.5840064415615,One year,Bank transfer,DSL,No internet service,No internet service,Yes,Yes,No,Male,1
804,38,2,63.7295085076929,1603.7703218982401,Two year,Bank transfer,No,Yes,No internet service,No,No,No,Female,0
805,38,12,89.74876269368278,3068.379333694016,Month-to-month,Mailed check,DSL,No internet service,No,No,Yes,No,Male,0
806,40,3,55.8539668982642,2604.120889588518,Month-to-month,Credit card,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Male,0
807,48,0,64.14353237376851,4303.638752104789,Month-to-month,Credit card,No,No internet service,No,Yes,No internet service,No,Female,0
808,37,5,66.1604546961679,520.555776860276,Two year,Credit card,No,No,No internet service,Yes,Yes,No,Male,0
809,63,7,81.96861764410569,3259.233239786799,Month-to-month,Electronic check,No,No,No internet service,Yes,Yes,No,Male,1
810,31,1,20.062213320307897,3146.440870400728,Month-to-month,Mailed check,DSL,No,No,No,Yes,Yes,Female,0
811,42,9,52.865994104694074,1026.6211619729654,Month-to-month,Credit card,Fiber optic,Yes,No,No internet service,No internet service,Yes,Male,1
812,38,11,69.22567384558945,3007.1333364731595,One year,Electronic check,DSL,Yes,Yes,Yes,No,No,Female,1
813,66,1,89.00157912853723,2336.1449630262287,Two year,Electronic check,No,No internet service,No internet service,No,Yes,No,Male,0
814,47,20,55.161951049875896,1772.5237400465921,Two year,Electronic check,Fiber optic,No internet service,No,Yes,No,No,Female,0
815,60,0,27.46894587916252,1176.0645130280002,Two year,Mailed check,No,No internet service,No internet service,Yes,No internet service,No,Female,1
816,22,1,77.39422891932273,1280.890548550814,One year,Electronic check,No,Yes,No internet service,No internet service,Yes,Yes,Male,0
817,49,1,52.29275222348741,4049.812095785926,Two year,Mailed check,DSL,No internet service,Yes,Yes,Yes,No,Female,0
818,58,11,41.20666681819277,2000.6828189574826,One year,Bank transfer,No,No,Yes,Yes,No internet service,Yes,Male,0
819,46,5,52.51309220573552,2782.130001531459,One year,Electronic check,Fiber optic,No internet service,Yes,No internet service,Yes,No,Male,1
820,60,0,61.30949284688301,1209.1006183324469,Two year,Credit card,No,No,No,No internet service,No,Yes,Female,0
821,37,2,52.905106709235746,1220.1470537783612,Month-to-month,Electronic check,No,Yes,No internet service,No internet service,No internet service,Yes,Male,1
822,66,4,20.888678858018615,3081.9848092499424,Month-to-month,Bank transfer,DSL,No,No,No internet service,No internet service,No,Male,0
823,79,0,82.94132393774264,650.4237884484678,Two year,Bank transfer,Fiber optic,No,No,No,Yes,Yes,Female,1
824,39,10,90.49750082557445,1584.7862320947286,Two year,Electronic check,DSL,No,Yes,No,No internet service,No,Male,0
825,38,8,78.03043982679011,2034.027411072232,One year,Bank transfer,No,Yes,No internet service,No,Yes,Yes,Male,1
826,66,3,42.24628659150367,2111.3726018400525,Two year,Mailed check,DSL,Yes,No internet service,Yes,Yes,Yes,Female,1
827,68,17,60.97016932104964,1820.9067149838436,One year,Mailed check,DSL,Yes,Yes,No internet service,No internet service,No,Male,0
828,37,2,64.86957369541084,2395.8197810959236,Two year,Electronic check,DSL,Yes,No internet service,No internet service,Yes,No,Male,1
829,38,20,76.97588779123821,2692.8557558178118,Month-to-month,Mailed check,DSL,No internet service,Yes,No,No,Yes,Female,0
830,40,5,78.36680977436161,2734.63754545933,Month-to-month,Mailed check,No,Yes,No,Yes,No,Yes,Male,1
831,24,5,50.31652402443009,1014.1961913321733,Two year,Credit card,No,No,No,Yes,Yes,No,Male,0
832,31,0,66.63991112827121,1715.8449020712028,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,No,Female,1
833,29,10,74.14560809230483,3194.7628618769377,Month-to-month,Bank transfer,DSL,No internet service,No,No,Yes,No,Male,0
834,33,2,94.11644644293533,2894.647187573872,One year,Electronic check,DSL,No internet service,No,Yes,No,Yes,Male,0
835,44,0,79.09013079649446,627.140548518936,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,No internet service,No,Female,0
836,48,0,80.78113374751038,2351.4799003522016,Two year,Credit card,DSL,No,No,Yes,Yes,No,Female,0
837,68,4,66.67653255858721,21.774750625189743,Month-to-month,Electronic check,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Male,1
838,30,3,93.20918290407008,2046.9349020603697,Two year,Electronic check,No,Yes,No,No,Yes,No,Male,1
839,59,6,73.19525591918995,3897.767016745977,Month-to-month,Mailed check,Fiber optic,Yes,Yes,No internet service,Yes,No,Female,1
840,41,11,47.77824179652859,1052.1072827310138,One year,Mailed check,DSL,No,No internet service,No internet service,Yes,No,Male,0
841,44,0,,1165.6769545084178,Month-to-month,Electronic check,Fiber optic,No,No internet service,No,Yes,No,Male,1
842,55,6,78.95806545078055,2764.0297815728595,Month-to-month,Mailed check,No,No internet service,No,No internet service,No internet service,Yes,Male,1
843,28,1,56.13911957743036,457.1984847903541,One year,Mailed check,DSL,No internet service,No internet service,Yes,No internet service,No,Female,1
844,50,9,55.41014065201513,1367.244970114961,Month-to-month,Mailed check,No,Yes,Yes,Yes,No,No,Male,0
845,47,8,70.93151090281523,2596.4411375817526,Month-to-month,Mailed check,No,No,No internet service,Yes,Yes,No,Male,1
846,52,3,74.26369590535168,1365.714152310597,Two year,Mailed check,Fiber optic,No,No,Yes,No,No,Female,1
847,49,6,68.94584531262413,1764.0300127890284,One year,Credit card,No,Yes,No,No,No,No,Female,0
848,81,1,71.22617346885771,2744.1857103150346,Month-to-month,Mailed check,DSL,Yes,No internet service,No internet service,No internet service,No,Female,1
849,35,3,98.99914749152761,2421.546083536561,One year,Bank transfer,No,No internet service,Yes,No internet service,No,Yes,Male,1
850,37,8,86.43086304469772,2266.8183962954017,One year,Electronic check,No,No internet service,Yes,Yes,No internet service,Yes,Male,1
851,35,3,68.81271182530048,1660.877720729961,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,No,Yes,Female,0
852,36,2,83.82621161534966,2370.0611152689557,Two year,Credit card,No,Yes,No,No internet service,Yes,No,Male,0
853,35,3,44.34952192944921,1876.2673199002434,One year,Mailed check,Fiber optic,Yes,Yes,No,No,No,Male,1
854,62,8,72.95854099893617,2457.805609925785,Month-to-month,Electronic check,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Male,1
855,66,2,101.1861269946622,1503.0679748820219,One year,Bank transfer,DSL,No internet service,No internet service,Yes,No internet service,Yes,Male,1
856,36,0,60.63908209215252,1817.431025620459,Two year,Mailed check,DSL,No,No internet service,Yes,No internet service,No,Female,1
857,32,6,48.0473214276183,1010.0422074479861,Two year,Electronic check,DSL,No,No internet service,No,No,Yes,Female,0
858,52,8,51.95822222813879,1964.9923899937642,Two year,Mailed check,DSL,No internet service,Yes,No internet service,No,No,Male,0
859,36,0,43.207339253152234,1188.9991363711554,Month-to-month,Mailed check,Fiber optic,No internet service,No,No,No internet service,No,Female,1
860,54,1,49.30476183744593,885.9535498380069,Month-to-month,Mailed check,No,No,No,No,Yes,Yes,Male,1
861,48,0,57.58983802819942,2258.661147855388,Two year,Mailed check,DSL,No internet service,No internet service,Yes,Yes,Yes,Male,0
862,22,2,36.88865961642716,2212.7397758576603,Month-to-month,Mailed check,DSL,No,Yes,No internet service,No,Yes,Female,1
863,68,2,65.31236667899206,2782.8737349485723,Two year,Mailed check,DSL,No,Yes,Yes,No,Yes,Female,0
864,71,6,83.04554347573294,1568.874430424901,Month-to-month,Mailed check,No,No,No internet service,No internet service,No internet service,Yes,Male,1
865,35,5,46.84487639706159,2408.0528468367556,Two year,Bank transfer,DSL,Yes,No internet service,Yes,No,Yes,Male,0
866,39,4,95.38567847283538,2550.7975722736633,One year,Credit card,No,Yes,No internet service,Yes,No,No,Male,0
867,49,2,75.21584177055189,2444.7738078315947,Two year,Bank transfer,Fiber optic,No internet service,No,No internet service,No internet service,Yes,Male,0
868,50,9,85.61161171248115,1174.3463171978578,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,No internet service,No,Female,1
869,54,3,51.843308922957256,,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,No,No,Female,1
870,75,19,82.09050454133231,2364.1402960546616,Month-to-month,Bank transfer,No,No internet service,Yes,No internet service,Yes,No,Male,0
871,42,5,43.16132199209374,2007.178466907942,Month-to-month,Bank transfer,DSL,No internet service,Yes,Yes,No,No,Male,1
872,33,0,82.80495001673017,-86.47765837108467,Month-to-month,Credit card,DSL,No internet service,No,No internet service,Yes,No,Female,1
873,24,5,68.43678679587063,2160.48962397348,Month-to-month,Bank transfer,DSL,No internet service,No,Yes,Yes,Yes,Male,1
874,34,1,76.06502439969567,4212.531039397242,Month-to-month,Credit card,DSL,No internet service,No,Yes,Yes,Yes,Female,1
875,44,5,41.48810788750297,1639.9607312430173,One year,Mailed check,DSL,No,No,Yes,No internet service,Yes,Male,0
876,71,0,47.09860315446791,1271.9229021446788,Two year,Electronic check,No,No internet service,No internet service,No,No internet service,No,Female,1
877,37,0,76.94456436506769,2373.348559711398,Two year,Electronic check,Fiber optic,No,Yes,No internet service,No internet service,Yes,Male,1
878,48,9,46.033039915515985,2312.3782104665715,Two year,Electronic check,DSL,Yes,No internet service,Yes,No,No,Male,0
879,44,1,74.26412584198246,3192.7351654164145,One year,Electronic check,Fiber optic,No internet service,No,No,No internet service,No,Male,0
880,62,9,37.657243870795085,742.131844091112,Two year,Mailed check,No,Yes,No internet service,Yes,No internet service,No,Female,0
881,82,1,81.96348425333336,2731.3802525749925,One year,Electronic check,No,No,No internet service,No,No,No,Female,1
882,37,5,40.34953370462982,2590.4220612514637,One year,Bank transfer,DSL,No,Yes,Yes,No,Yes,Male,1
883,37,5,76.04599875359047,1857.853463059454,One year,Bank transfer,No,Yes,No internet service,Yes,Yes,Yes,Male,0
884,60,3,77.51261867292003,2338.6873179216896,Two year,Electronic check,Fiber optic,No internet service,Yes,No,No,Yes,Male,1
885,55,1,51.064563631408504,3029.4574815983574,One year,Bank transfer,DSL,No internet service,No,No,No,Yes,Male,1
886,72,1,76.64053134169454,2872.3153800284504,Two year,Credit card,DSL,Yes,No internet service,No internet service,No internet service,Yes,Female,0
887,53,0,70.20884526667112,856.9806879262713,Two year,Mailed check,Fiber optic,Yes,No,No internet service,Yes,No,Female,0
888,39,1,54.22316287614523,2820.1581867554846,Month-to-month,Electronic check,DSL,Yes,Yes,No,Yes,Yes,Female,1
889,53,5,,1935.3113949674823,Month-to-month,Electronic check,DSL,No internet service,No,No internet service,No,No,Male,1
890,61,13,25.74748616654842,2072.8740980155144,One year,Mailed check,Fiber optic,No internet service,No,No,No internet service,No,Male,0
891,57,10,71.99300094599387,2073.196991001694,One year,Bank transfer,DSL,No internet service,Yes,No internet service,No internet service,No,Female,0
892,52,7,,1849.7570112017406,Two year,Mailed check,DSL,Yes,No,Yes,No internet service,Yes,Male,1
893,61,7,66.90688398882617,3191.707497107065,One year,Mailed check,Fiber optic,No internet service,No,No internet service,No internet service,No,Female,0
894,62,5,59.73103567835502,1916.282040150788,One year,Bank transfer,No,No,No,Yes,No,No,Female,0
895,65,1,78.58285550876391,880.4538716168313,Two year,Mailed check,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,Female,1
896,54,11,58.959090010202715,1606.470144030271,One year,Bank transfer,DSL,No internet service,No,No internet service,Yes,No,Female,0
897,42,5,58.411044273058174,2178.6947168104757,One year,Bank transfer,Fiber optic,Yes,Yes,No,Yes,No,Male,1
898,47,4,79.63741408576591,3229.2147842970503,Two year,Mailed check,DSL,No,No internet service,Yes,No,No,Female,1
899,63,0,71.70116058168234,2603.0946849488337,Two year,Credit card,DSL,No,No internet service,Yes,No internet service,Yes,Male,0
900,32,2,71.32311914365556,1149.464721252956,Month-to-month,Bank transfer,Fiber optic,Yes,Yes,No internet service,No internet service,No,Female,1
901,50,3,74.38535179617053,4485.189916678892,Two year,Mailed check,DSL,Yes,No,No,No internet service,No,Female,0
902,39,9,34.28855753585788,2264.7753109779796,Month-to-month,Bank transfer,No,No,No internet service,No,No internet service,Yes,Female,1
903,45,3,80.13577359973964,3275.3907379990146,One year,Credit card,DSL,Yes,No internet service,No internet service,No,Yes,Female,1
904,64,2,77.24937588027204,1848.285566422771,Two year,Credit card,Fiber optic,No,No internet service,No,No internet service,No,Male,1
905,47,18,44.66633742847006,2533.3592447054493,Two year,Electronic check,No,No,No,No internet service,No,Yes,Male,0
906,45,0,60.118390526515974,2839.4685045184046,Two year,Bank transfer,No,No internet service,No internet service,No internet service,No internet service,Yes,Male,0
907,24,2,64.21385424744737,3218.194711754256,One year,Bank transfer,DSL,Yes,Yes,No internet service,No internet service,Yes,Male,0
908,56,0,62.31006431196535,3057.368305378225,Month-to-month,Mailed check,Fiber optic,Yes,No,Yes,Yes,Yes,Female,0
909,54,6,,2872.197000072978,One year,Bank transfer,DSL,No internet service,Yes,Yes,No,Yes,Male,0
910,77,12,93.62733563662367,1684.9132688058914,One year,Electronic check,DSL,No,Yes,Yes,Yes,Yes,Male,0
911,40,1,86.63533455345657,1428.2539580439384,Two year,Credit card,Fiber optic,Yes,No internet service,No internet service,No,Yes,Female,1
912,48,9,38.75561613137187,2332.607510324198,Month-to-month,Credit card,Fiber optic,No internet service,No internet service,Yes,No internet service,No,Male,1
913,48,1,77.44139980612097,2933.128072341069,One year,Electronic check,DSL,No internet service,No internet service,Yes,No internet service,Yes,Male,1
914,68,12,91.5786663907082,1777.2792992233929,Two year,Bank transfer,No,Yes,Yes,Yes,No,Yes,Male,0
915,43,7,72.73617041378405,3065.1719657143867,One year,Bank transfer,DSL,No internet service,No,No internet service,Yes,Yes,Male,0
916,49,8,86.81960850371934,3452.6167454861793,One year,Electronic check,No,No,No internet service,No internet service,No,No,Female,1
917,54,0,105.2454089140153,1083.6790809265804,Two year,Mailed check,DSL,No internet service,No internet service,No internet service,No,Yes,Female,0
918,47,16,85.47419092213963,1163.07929620372,Two year,Credit card,Fiber optic,No,Yes,Yes,No internet service,Yes,Male,0
919,38,6,69.98617191283458,1859.6249410946637,Month-to-month,Electronic check,No,No,No,No,Yes,No,Female,1
920,47,1,85.90176948169507,2307.612668189196,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,Yes,Male,1
921,61,8,67.89775666193782,1475.4329862329491,Two year,Bank transfer,Fiber optic,No internet service,No internet service,Yes,Yes,No,Male,1
922,29,1,65.4780608656991,3352.202678867144,Two year,Credit card,Fiber optic,No,Yes,No internet service,Yes,No,Male,0
923,46,10,57.971715285725345,2424.0668615184513,Month-to-month,Bank transfer,Fiber optic,No,No internet service,No internet service,No,Yes,Female,1
924,34,0,96.26826717664217,2039.4470482407394,Month-to-month,Electronic check,Fiber optic,No internet service,No,Yes,Yes,No,Female,1
925,62,6,48.63142668115997,564.0904761314727,Two year,Mailed check,DSL,No,Yes,Yes,No internet service,Yes,Female,0
926,22,3,95.64735449356232,684.1841835724931,Month-to-month,Credit card,No,No internet service,No internet service,No,No internet service,Yes,Female,1
927,36,0,74.99728247480742,2281.009250281806,Two year,Electronic check,DSL,Yes,No internet service,No,No internet service,No,Female,1
928,50,1,37.01387650396117,-132.59562615483622,One year,Electronic check,DSL,No,No internet service,No internet service,No internet service,No,Female,0
929,68,0,72.35298585982844,3012.637409644072,Month-to-month,Mailed check,DSL,No,No internet service,No,Yes,Yes,Male,1
930,44,3,22.99946984696752,1841.8461556276798,One year,Electronic check,Fiber optic,No internet service,Yes,No,No internet service,Yes,Female,0
